Project_ID,Project_Name,Original_Principal_Amount,Cancelled_Amount,Undisbursed_Amount,Disbursed_Amount,Repaid_to_IBRD,Due_to_IBRD,Exchange_Adjustment,Borrower_Obligation,Sold_3rd_Party,Repaid_3rd_Party,Due_3rd_Party,Loans_Held
P004318,FELCRA III (AGRIC),12908600,5540000,0,7368600,7368600,0,0,0,0,0,0,0
P004318,FELCRA III (AGRIC),81091400,0,0,81091400,81091400,0,0,0,0,0,0,0
P004389,ORO SMLHLDR OIL PALM,27000000,5962227.86,0,21037772.14,21037772.14,0,0,0,0,0,0,0
P008772,PRIVATE FARMER & ENT,100000000,0,0,100000000,100000000,0,0,0,0,0,0,0
P004944,FORESTRY & WATERSHED,5980000,5980000,0,0,0,0,0,0,0,0,0,0
P004944,FORESTRY & WATERSHED,8263843.51,5405318.44,0,2858525.07,2858525.07,0,0,0,0,0,0,0
P004944,FORESTRY & WATERSHED,10756156.49,1512187.04,0,9243969.45,9243969.45,0,0,0,0,0,0,0
P004964,ALG-CADASTRE,0,0,0,0,0,0,0,0,0,0,0,0
P004964,ALG-CADASTRE,10666893.59,5294459.67,0,5372433.92,5372433.92,0,0,0,0,0,0,0
P004964,ALG-CADASTRE,22333106.41,247168.31,0,22085938.1,22085938.1,-3.73E-09,3.73E-09,0,0,0,0,-3.73E-09
P008050,FIN S REFORM,0,0,0,0,0,0,0,0,0,0,0,0
P008050,FIN S REFORM,400000000,0,0,400000000,400000000,0,0,0,0,0,0,0
P003949,KABUPATEN ROADS III,5976011.14,5976011.14,0,-7.45E-09,0,-7.45E-09,7.45E-09,0,0,0,0,-7.45E-09
P003949,KABUPATEN ROADS III,209023988.9,0,0,209023988.9,209023988.9,0,0,0,0,0,0,0
P003693,ROADS UPGRADING II,15000000,140523.58,0,14859476.42,14859476.42,0,-0.01,-0.01,0,0,0,0
P006505,MATO GROSSO NAT RES,205000000,26038941.17,0,178961058.8,178961058.8,0,0,0,0,0,0,0
P006086,ROAD MAINT & REHAB I,4549800,2700000,0,1849800,1849800,0,0,0,0,0,0,0
P006086,ROAD MAINT & REHAB I,16650200,2140484.3,0,14509715.7,14509715.7,1.86E-09,-1.86E-09,0,0,0,0,1.86E-09
P008226,VE STUDENT LOAN REFORM,4798305.03,0,0,4798305.03,4798305.03,-9.31E-10,9.31E-10,0,0,0,0,-9.31E-10
P008226,VE STUDENT LOAN REFORM,19032204.6,0,0,19032204.6,19032204.6,0,0,0,0,0,0,0
P008226,VE STUDENT LOAN REFORM,34169490.37,0,0,34169490.37,34169490.37,0,0,0,0,0,0,0
P008212,LOW-INCOME BARRIOS I,4000000,0,0,4000000,4000000,-4.66E-10,4.66E-10,0,0,0,0,-4.66E-10
P008212,LOW-INCOME BARRIOS I,17219747.4,1480148.56,0,15739598.84,15739598.84,0,0,0,0,0,0,0
P008212,LOW-INCOME BARRIOS I,18780252.6,0,0,18780252.6,18780252.6,0,0,0,0,0,0,0
P003969,ID-PRIMARY SCHOOL TEACHERS,0,0,0,-6.98E-10,0,-6.98E-10,6.98E-10,0,0,0,0,-6.98E-10
P003969,ID-PRIMARY SCHOOL TEACHERS,8469311.58,6518710.31,0,1950601.27,1950601.27,0,0,0,0,0,0,0
P003969,ID-PRIMARY SCHOOL TEACHERS,28130688.42,0,0,28130688.42,28130688.42,0,0,0,0,0,0,0
P007696,HOUSING MARKET DEVEL,22500000,0,0,22500000,22500000,3.73E-09,-3.73E-09,0,0,0,0,3.73E-09
P007696,HOUSING MARKET DEVEL,427500000,0,0,427500000,427500000,0,0,0,0,0,0,0
P010400,MAHARASHTRA POWER II,350000000,237746737.4,0,112253262.6,112253262.6,0,0,0,0,0,0,0
P008590,HOUSING,184006769.2,180000000,0,4006769.16,4006769.16,4.66E-10,-4.66E-10,0,0,0,0,4.66E-10
P008590,HOUSING,15993230.84,3934432.05,0,12058798.79,12058798.79,0,0,0,0,0,0,0
P010401,DOMESTIC ENERGY RESO,180000000,31248901.7,0,148751098.3,148751098.3,-2.98E-08,2.98E-08,0,0,0,0,-2.98E-08
P003916,SURALAYA THERMAL POW,100000000,100000000,0,-1.86E-09,0,-1.86E-09,1.86E-09,0,0,0,0,-1.86E-09
P003916,SURALAYA THERMAL POW,88174270.14,41419591.74,0,46754678.4,46754678.4,0,0,0,0,0,0,0
P003916,SURALAYA THERMAL POW,235425729.9,28111.67,0,235397618.2,235397618.2,0,0,0,0,0,0,0
P007476,ENERGY STR DEREGULAT,17470073.13,0,0,17470073.13,17470073.13,0,0,0,0,0,0,0
P007476,ENERGY STR DEREGULAT,42529926.87,2012817.19,0,40517109.68,40517109.68,0,0,0,0,0,0,0
P006541,BR WATER QUALITY & POLLUTION CONTROL PR,9000000,3154764.07,0,5845235.93,5845235.93,0,0,0,0,0,0,0
P006541,BR WATER QUALITY & POLLUTION CONTROL PR,119000000,0,0,119000000,119000000,0,0,0,0,0,0,0
P006541,BR WATER QUALITY & POLLUTION CONTROL PR,117000000,4936910.2,0,112063089.8,112063089.8,1.49E-08,-1.49E-08,0,0,0,0,1.49E-08
P000786,FORESTRY/ENVIRONMENT,1125000,0,0,1125000,1125000,0,0,0,0,0,0,0
P000786,FORESTRY/ENVIRONMENT,13051458.85,2599.55,0,13048859.3,13048859.3,0,0,0,0,0,0,0
P000786,FORESTRY/ENVIRONMENT,8323541.15,0,0,8323541.15,8323541.15,0,0,0,0,0,0,0
P005687,MUNICIPAL SECTOR INV,6250000,0,0,6250000,6250000,0,0,0,0,0,0,0
P005687,MUNICIPAL SECTOR INV,111360.53,0,0,108548.24,112420.86,0,0,0,0,0,0,0
P005687,MUNICIPAL SECTOR INV,68638639.47,0,0,68638639.47,68638639.47,0,0,0,0,0,0,0
P004767,GAS TRANSMISSION,17592481.52,13290981.52,0,4301500,4301500,0,0,0,0,0,0,0
P004767,GAS TRANSMISSION,87407518.48,0,0,87407518.48,87407518.48,1.49E-08,-1.49E-08,0,0,0,0,1.49E-08
P008482,PRODUCT MARKT DEV,25000000,25000000,0,0,0,0,0,0,0,0,0,0
P008482,PRODUCT MARKT DEV,32484886.26,31399119.47,0,1085766.79,1085766.79,0,0,0,0,0,0,0
P008482,PRODUCT MARKT DEV,42515113.74,3000000,0,39515113.74,39515113.74,0,0,0,0,0,0,0
P007087,EC-  SOCIAL DEV. II: HEALTH & NUTRITION,1275000,0,0,1275000,1275000,2.33E-10,-2.33E-10,0,0,0,0,2.33E-10
P007087,EC-  SOCIAL DEV. II: HEALTH & NUTRITION,26471854.22,0,0,26471854.22,26471854.22,0,0,0,0,0,0,0
P007087,EC-  SOCIAL DEV. II: HEALTH & NUTRITION,20200000,9548956.58,0,10651043.42,10651043.42,0,0,0,0,0,0,0
P007087,EC-  SOCIAL DEV. II: HEALTH & NUTRITION,42253145.78,107239,0,42145906.78,42145906.78,0,0,0,0,0,0,0
P009099,EARTHQUAKE REHAB & RECONSTRUCT,42000000,42000000,0,0,0,0,0,0,0,0,0,0
P009099,EARTHQUAKE REHAB & RECONSTRUCT,58899600.28,43480335.26,0,15419265.02,15419265.02,0,0,0,0,0,0,0
P009099,EARTHQUAKE REHAB & RECONSTRUCT,184100399.7,1396104.18,0,182704295.5,182704295.5,0,0,0,0,0,0,0
,,124800199.1,124800199.1,0,0,0,0,0,0,0,0,0,0
P008816,REHAB,600000000,0,0,600000000,600000000,0,0,0,0,0,0,0
P008233,VE JUD.INFRA DEV,275694.34,0,0,275694.34,275694.34,-5.82E-11,5.82E-11,0,0,0,0,-5.82E-11
P008233,VE JUD.INFRA DEV,24486113,2494423.96,0,21991689.04,21991689.04,0,0,0,0,0,0,0
P008233,VE JUD.INFRA DEV,5238192.66,0,0,5238192.66,5238192.66,0,0,0,0,0,0,0
P003526,SHUIKOU II,0,0,0,0,0,0,0,0,0,0,0,0
P003526,SHUIKOU II,43857825.4,14380659.51,0,29477165.89,29477165.89,0,0,0,0,0,0,0
P003526,SHUIKOU II,56142174.6,0,0,56142174.6,56142174.6,0,0,0,0,0,0,0
P004166,HEALTH II,30000000,197221.71,0,29802778.29,29802778.29,3.73E-09,-3.73E-09,0,0,0,0,3.73E-09
P008169,PUB ENT REFORM,4768310.85,4378410.85,0,389900,389900,-2.33E-10,2.33E-10,0,0,0,0,-2.33E-10
P008169,PUB ENT REFORM,6231689.15,0,0,6231689.15,6231689.15,0,0,0,0,0,0,0
P007716,INITIAL EDUCATION,59801111.35,51573311.35,0,8227800,8227800,0,0,0,0,0,0,0
P007716,INITIAL EDUCATION,20198888.65,0,0,20198888.65,20198888.65,3.73E-09,-3.73E-09,0,0,0,0,3.73E-09
P007920,WATER SUPPLY,23000000,272097.39,0,22727902.61,22727902.61,-3.73E-09,3.73E-09,0,0,0,0,-3.73E-09
P006036,YACYRETA II,21700000,0,0,21700000,21700000,7.45E-09,-7.45E-09,0,0,0,0,7.45E-09
P006036,YACYRETA II,1009830.11,0,0,1009830.11,1009830.11,0,0,0,0,0,0,0
P006036,YACYRETA II,277290169.9,0,0,277290169.9,277290169.9,0,0,0,0,0,0,0
P006051,FLOOD REHABILITATION,12290000,0,0,12290000,12290000,1.86E-09,-1.86E-09,0,0,0,0,1.86E-09
P006051,FLOOD REHABILITATION,2887957.61,2797944.61,0,90013,90013,0,0,0,0,0,0,0
P006051,FLOOD REHABILITATION,154822042.4,0,0,154822042.4,154822042.4,0,0,0,0,0,0,0
P008399,REHABILITATION,1365769.44,1365769.44,0,-4.66E-10,0,-4.66E-10,4.66E-10,0,0,0,0,-4.66E-10
P008399,REHABILITATION,28634230.56,0,0,28634230.56,28634230.56,0,0,0,0,0,0,0
P004577,TELEPHONE SYSTEM EXP,134000000,96977121.88,0,37022878.12,37022878.12,7.45E-09,-7.45E-09,0,0,0,0,7.45E-09
P008534,REHABILITATION,60000000,1223879.24,0,58776120.76,58776120.76,0,0,0,0,0,0,0
P008525,REHABILITATION,45000000,3136500.46,0,41863499.54,41863499.54,0,0,0,0,0,0,0
P003970,FINANCIAL SECTOR DEV,81028763.61,81028763.61,0,2.79E-09,0,2.79E-09,-2.79E-09,0,0,0,0,2.79E-09
P003970,FINANCIAL SECTOR DEV,225971236.4,0,0,225971236.4,225971236.4,0,0,0,0,0,0,0
P006639,CL-HEALTH SECTOR DEVELOPMENT,3750000,0,0,3750000,3750000,0,0,0,0,0,0,0
P006639,CL-HEALTH SECTOR DEVELOPMENT,22056853.71,0,0,22056853.71,22056853.71,0,0,0,0,0,0,0
P006639,CL-HEALTH SECTOR DEVELOPMENT,64193146.29,0,0,64193146.29,64193146.29,-7.45E-09,7.45E-09,0,0,0,0,-7.45E-09
P006612,IRRIG DEV,31000000,31000000,0,0,0,0,0,0,0,0,0,0
P006612,IRRIG DEV,6014978.34,1236121.88,0,4778856.46,4778856.46,0,0,0,0,0,0,0
P006612,IRRIG DEV,7985021.66,0,0,7985021.66,7985021.66,9.31E-10,-9.31E-10,0,0,0,0,9.31E-10
P006664,ENVIRON/INSTIT DEV,0,0,0,0,0,0,0,0,0,0,0,0
P006664,ENVIRON/INSTIT DEV,1421883.34,17198.78,0,1404684.56,1404684.56,0,0,0,0,0,0,0
P006664,ENVIRON/INSTIT DEV,10078116.66,0,0,10078116.66,10078116.66,0,0,0,0,0,0,0
P003518,GUANGDONG PROV. TRANSPORT,0,0,0,-2.33E-10,0,-2.33E-10,2.33E-10,0,0,0,0,-2.33E-10
P003518,GUANGDONG PROV. TRANSPORT,240000000,0,0,240000000,240000000,0,0,0,0,0,0,0
P003581,HENAN PROV. TRANSPORT,120000000,8001056.77,0,111998943.2,111998943.2,-1.49E-08,1.49E-08,0,0,0,0,-1.49E-08
P008822,EMP SERV & SOC PROTECT,70000000,14424437.13,0,55575562.87,55575562.87,0,0,0,0,0,0,0
P007210,EML(ECONOMIC MODERNI,2210000,0,0,2210000,2210000,7.45E-09,-7.45E-09,0,0,0,0,7.45E-09
P007210,EML(ECONOMIC MODERNI,117790000,0,0,117790000,117790000,0,0,0,0,0,0,0
P007220,GT/SOCIAL INV FUND,370000,0,0,370000,370000,9.31E-10,-9.31E-10,0,0,0,0,9.31E-10
P007220,GT/SOCIAL INV FUND,19630000,405063.06,0,19224936.94,19224936.94,0,0,0,0,0,0,0
P008229,NATIONAL PARKS MGT,55000000,55000000,0,0,0,0,0,0,0,0,0,0
P004324,PRIM.& SEC. EDUC. II,4476955.6,4476955.6,0,-3.73E-09,0,-3.73E-09,3.73E-09,0,0,0,0,-3.73E-09
P004324,PRIM.& SEC. EDUC. II,136523044.4,0,0,136523044.4,136523044.4,0,0,0,0,0,0,0
P004392,PG-EDUCATION DEVELOPMENT,35000000,12987170.9,0,22012829.1,22012829.1,0,0,0,0,0,0,0
P008227,VE-  ENDEMIC DISEASE CONT,21940153.34,20000000,0,1940153.34,1940153.34,0,0,0,0,0,0,0
P008227,VE-  ENDEMIC DISEASE CONT,35195884.71,3757915.88,0,31437968.83,31437968.83,0,0,0,0,0,0,0
P008227,VE-  ENDEMIC DISEASE CONT,36863961.95,264908.79,0,36599053.16,36599053.16,-7.45E-09,7.45E-09,0,0,0,0,-7.45E-09
P004606,ECONOMIC INTEGRATION,200000000,0,0,200000000,200000000,0,0,0,0,0,0,0
P008058,PRIVTZTN T.A.,0,0,0,-5.82E-11,0,-5.82E-11,5.82E-11,0,0,0,0,-5.82E-11
P008058,PRIVTZTN T.A.,8415940.85,4449.35,0,8411491.5,8411491.5,0,0,0,0,0,0,0
P008058,PRIVTZTN T.A.,21584059.15,0,0,21584059.15,21584059.15,0,0,0,0,0,0,0
P009064,EMPLOYMENT & TRG,0,0,0,-1.16E-10,0,-1.16E-10,1.16E-10,0,0,0,0,-1.16E-10
P009064,EMPLOYMENT & TRG,48815644.84,16634376.49,0,32181268.35,32181268.35,0,0,0,0,0,0,0
P009064,EMPLOYMENT & TRG,18184355.16,30222.86,0,18154132.3,18154132.3,0,0,0,0,0,0,0
P007724,LABOR MARKET & PROD.,0,0,0,0,0,0,0,0,0,0,0,0
P007724,LABOR MARKET & PROD.,11250467.35,0,0,11250467.35,11250467.35,0,0,0,0,0,0,0
P007724,LABOR MARKET & PROD.,162749532.7,0,0,162749532.7,162749532.7,-2.98E-08,2.98E-08,0,0,0,0,-2.98E-08
P007694,TRNSPRT AIR POLL CON,43121000,43121000,0,-3.73E-09,0,-3.73E-09,3.73E-09,0,0,0,0,-3.73E-09
P007694,TRNSPRT AIR POLL CON,79958199.7,79958199.7,0,0,0,0,0,0,0,0,0,0
P007694,TRNSPRT AIR POLL CON,96920800.3,5124400.46,0,91796399.84,91796399.84,0,0,0,0,0,0,0
P010410,RENEWABLE RESOURCES,75000000,0,0,75000000,75000000,0,0,0,0,0,0,0
P005168,PVT SEC TOURISM INF & ENV,130000000,130000000,0,0,0,0,0,0,0,0,0,0
P008810,PRIVATIZATION,90000000,3950294.96,0,86049705.04,86049705.04,0,0,0,0,0,0,0
P006378,STATE HWY MGMT,0,0,0,0,0,0,0,0,0,0,0,0
P006378,STATE HWY MGMT,50000000,0,0,50000000,50000000,7.45E-09,-7.45E-09,0,0,0,0,7.45E-09
P006378,STATE HWY MGMT,38000000,18012242.96,0,19987757.04,19987757.04,0,0,0,0,0,0,0
P008465,ROADS,0,0,0,-4.66E-10,0,-4.66E-10,4.66E-10,0,0,0,0,-4.66E-10
P008465,ROADS,17756992.78,680.59,0,17240383.45,19021082.35,0,0,0,0,0,0,0
P008465,ROADS,72243007.22,0,0,72243007.22,72243007.22,0,0,0,0,0,0,0
P003914,ID-THIRD COMMUNITY HEALTH AND NUTRITION,0,0,0,1.75E-10,0,1.75E-10,-1.75E-10,0,0,0,0,1.75E-10
P003914,ID-THIRD COMMUNITY HEALTH AND NUTRITION,30738574.59,21225515.72,0,9513058.87,9513058.87,0,0,0,0,0,0,0
P003914,ID-THIRD COMMUNITY HEALTH AND NUTRITION,62761425.41,0,0,62761425.41,62761425.41,0,0,0,0,0,0,0
P002383,ENV/TRANSPORT,4500000,195885.31,0,4304114.69,4304114.69,9.31E-10,-9.31E-10,0,0,0,0,9.31E-10
P003512,SHANGHAI PORT REST.,25740000,25740000,0,0,0,0,0,0,0,0,0,0
P003512,SHANGHAI PORT REST.,124260000,4191752.29,0,120068247.7,120068247.7,0,0,0,0,0,0,0
P008223,VE Highway Management,40506337.29,40000000,0,506337.29,506337.29,2.33E-10,-2.33E-10,0,0,0,0,2.33E-10
P008223,VE Highway Management,99873070.36,26709134.3,0,73163936.06,73163936.06,0,0,0,0,0,0,0
P008223,VE Highway Management,9620592.35,0,0,9620592.35,9620592.35,1.86E-09,-1.86E-09,0,0,0,0,1.86E-09
P006540,WTR Q/PLN(MINAS GERA,145000000,9118292.26,0,135881707.7,135881707.7,0,0,0,0,0,0,0
P006037,DDSR SUPPORT,0,0,0,0,0,0,0,0,0,0,0,0
P006037,DDSR SUPPORT,450000000,0,0,450000000,450000000,0,0,0,0,0,0,0
P006012,PUB ENTRP REF II,14195000,0,0,14195000,14195000,-1.49E-08,1.49E-08,0,0,0,0,-1.49E-08
P006012,PUB ENTRP REF II,285805000,0,0,285805000,285805000,0,0,0,0,0,0,0
P005438,TELECOM.RESTRUCTURIN,100000000,38802515.88,0,61197484.12,61197484.12,1.49E-08,-1.49E-08,0,0,0,0,1.49E-08
P006047,FIN SCTR ADJ,0,0,0,3.73E-09,0,3.73E-09,-3.73E-09,0,0,0,0,3.73E-09
P006047,FIN SCTR ADJ,400000000,0,0,400000000,400000000,0,0,0,0,0,0,0
P007648,MEDIUM CITIES URBAN TRANSPORT PROJECT,23000000,23000000,0,9.31E-10,0,9.31E-10,-9.31E-10,0,0,0,0,9.31E-10
P007648,MEDIUM CITIES URBAN TRANSPORT PROJECT,134118147.9,74093367.93,0,60024779.98,60024779.98,0,0,0,0,0,0,0
P007648,MEDIUM CITIES URBAN TRANSPORT PROJECT,42881852.09,0,0,42881852.09,42881852.09,-7.45E-09,7.45E-09,0,0,0,0,-7.45E-09
P003597,TAIHU BASIN FLOOD CONTROL,0,0,0,4.66E-10,0,4.66E-10,-4.66E-10,0,0,0,0,4.66E-10
P003597,TAIHU BASIN FLOOD CONTROL,88650667.22,0,0,88650667.22,88650667.22,0,0,0,0,0,0,0
P003597,TAIHU BASIN FLOOD CONTROL,11349332.78,0,0,11349332.78,11349332.78,0,0,0,0,0,0,0
P004976,HOUSING COMPLETION &,4700000,0,0,4700000,4700000,0,0,0,0,0,0,0
P004976,HOUSING COMPLETION &,195300000,4656896.02,0,190643104,190643104,0,0,0,0,0,0,0
P005336,EMERGENCY RECOVERY,175000000,0,0,175000000,175000000,0,0,0,0,0,0,0
P005336,EMERGENCY RECOVERY,50000000,5305300.13,0,44694699.87,44694699.87,0,0.01,0.01,0,0,0,0
P008316,ENERGY I,93000000,14676614.14,0,78323385.86,78323385.86,0,0,0,0,0,0,0
P008599,ROADS,129716287.1,0,0,129716287.1,129716287.1,0,0,0,0,0,0,0
P008599,ROADS,20283712.91,30888.67,0,20252824.24,20252824.24,0,0,0,0,0,0,0
P009065,BURSA WATER & SANITATION,0,0,0,-2.33E-10,0,-2.33E-10,2.33E-10,0,0,0,0,-2.33E-10
P009065,BURSA WATER & SANITATION,85613377.61,23071142.82,0,62542234.79,62542234.79,0,0,0,0,0,0,0
P009065,BURSA WATER & SANITATION,31386622.39,598179.98,0,30788442.41,30788442.41,0,0,0,0,0,0,0
P009065,BURSA WATER & SANITATION,0,0,0,0,0,0,0,0,0,0,0,0
P009065,BURSA WATER & SANITATION,7843557.88,1805252.1,0,6038305.78,6038305.78,0,0,0,0,0,0,0
P009065,BURSA WATER & SANITATION,4656442.12,12515.14,0,4643926.98,4643926.98,0,0,0,0,0,0,0
P009023,E ANATOLIA WATERSHED,0,0,0,-2.33E-10,0,-2.33E-10,2.33E-10,0,0,0,0,-2.33E-10
P009023,E ANATOLIA WATERSHED,62475497.12,24576867.23,0,33494605.46,37128603.68,0,0,0,0,0,0,0
P009023,E ANATOLIA WATERSHED,14524502.88,0,0,14524502.88,14524502.88,0,0,0,0,0,0,0
P005284,TRANSPORT III,20004739.83,325565.42,0,19679174.41,19679174.41,0,0,0,0,0,0,0
P005284,TRANSPORT III,14995260.17,2617223.13,0,12378037.04,12378037.04,0,0,0,0,0,0,0
P008559,EMG DROUGHT REC,26000000,176865.96,0,25823134.04,25823134.04,0,0.01,0.01,0,0,0,0
P005212,IRRIGATION IMPROVEMENT,0,0,0,-1.86E-09,0,-1.86E-09,1.86E-09,0,0,0,0,-1.86E-09
P005212,IRRIGATION IMPROVEMENT,157000000,0,0,157000000,157000000,0,0,0,0,0,0,0
P004309,MY-POLYTECHNIC DEVT,0,0,0,0,0,0,0,0,0,0,0,0
P004309,MY-POLYTECHNIC DEVT,50323991.62,31354721.44,0,18969270.18,18969270.18,0,0,0,0,0,0,0
P004309,MY-POLYTECHNIC DEVT,56676008.38,0,0,56676008.38,56676008.38,0,0,0,0,0,0,0
P003533,TIANJIN IND. II,67317572.09,16000000,0,51317572.09,51317572.09,0,0,0,0,0,0,0
P003533,TIANJIN IND. II,82682427.91,28966858.34,0,53715569.57,53715569.57,0,0,0,0,0,0,0
P004954,BASIC & SECONDARY EDUCATION,940000,0,0,940000,940000,-4.66E-10,4.66E-10,0,0,0,0,-4.66E-10
P004954,BASIC & SECONDARY EDUCATION,13620874.09,7948980.98,0,5671893.11,5671893.11,0,0,0,0,0,0,0
P004954,BASIC & SECONDARY EDUCATION,25439125.91,886703.34,0,24552422.57,24552422.57,0,0,0,0,0,0,0
P005319,HEALTH II,5388316.3,56996.62,0,5331319.68,5331319.68,0,0.01,0.01,0,0,0,0
P005319,HEALTH II,14611683.7,1596149.59,0,13015534.11,13015534.11,0,0,0,0,0,0,0
P006875,AG CREDIT,250000000,250000000,0,0,0,0,0,0,0,0,0,0
P007167,SV AG SCTR REFORM & INV - PRISA,0,0,0,0,0,0,0,0,0,0,0,0
P007167,SV AG SCTR REFORM & INV - PRISA,24191750.86,449140.25,0,23742610.61,23742610.61,0,0,0,0,0,0,0
P007167,SV AG SCTR REFORM & INV - PRISA,15808249.14,0,0,15808249.14,15808249.14,0,0,0,0,0,0,0
P010416,POWERGRID SYSTEM DEVELOPMENT PROJECT,350000000,122556727.5,0,227443272.5,227443272.5,2.98E-08,-0.02000003,-0.02,0,0,0,2.98E-08
P001920,EDUCATION SECTOR,6000000,6000000,0,-1.46E-10,0,-1.46E-10,1.46E-10,0,0,0,0,-1.46E-10
P001920,EDUCATION SECTOR,3594240.23,1716203.71,0,1879325.68,2072403.16,0,0,0,0,0,0,0
P001920,EDUCATION SECTOR,10405759.77,0,0,10405759.77,10405759.77,1.86E-09,-1.86E-09,0,0,0,0,1.86E-09
P004006,E.INDONESIA KABUPATE,0,0,0,0,0,0,0,0,0,0,0,0
P004006,E.INDONESIA KABUPATE,21197917.44,6171630.98,0,15026286.46,15026286.46,0,0,0,0,0,0,0
P004006,E.INDONESIA KABUPATE,133802082.6,0,0,133802082.6,133802082.6,0,0,0,0,0,0,0
P007479,JM- REFORM OF SECONDARY,11203817.6,0,0,11203817.6,11203817.6,-1.86E-09,1.86E-09,0,0,0,0,-1.86E-09
P007479,JM- REFORM OF SECONDARY,20796182.4,3355320.33,0,17440862.07,17440862.07,0,0,0,0,0,0,0
P003570,Railway VI,420000000,13151846.42,0,406848153.6,406848153.6,-5.96E-08,-0.01999994,-0.02,0,0,0,-5.96E-08
P003580,CN-S.JIANGSU ENVMT PROT.,250000000,8926973.59,0,241073026.4,241073026.4,0,0,0,0,0,0,0
P005215,POWER SECTOR EFFICIENCY,0,0,0,0,0,0,0,0,0,0,0,0
P005215,POWER SECTOR EFFICIENCY,165000000,9251674.68,0,155748325.3,155748325.3,0,0,0,0,0,0,0
P005222,HEALTH AND FAMILY PL,0,0,0,0,0,0,0,0,0,0,0,0
P005222,HEALTH AND FAMILY PL,141400000,44854870.02,0,96545129.98,96545129.98,0,0,0,0,0,0,0
P008278,INSTITUTION BUILDING,12000000,1263049.95,0,10736950.05,10736950.05,0,0,0,0,0,0,0
P004009,INTEGRATED PEST MGMT,0,0,0,2.91E-10,0,2.91E-10,-2.91E-10,0,0,0,0,2.91E-10
P004009,INTEGRATED PEST MGMT,13282572.9,6827087.17,0,6455485.73,6455485.73,0,0,0,0,0,0,0
P004009,INTEGRATED PEST MGMT,18717427.1,0,0,18717427.1,18717427.1,0,0,0,0,0,0,0
P005462,SECOND LSI IMPROVEME,52000000,52000000,0,-9.31E-10,0,-9.31E-10,9.31E-10,0,0,0,0,-9.31E-10
P005462,SECOND LSI IMPROVEME,96737532.09,46067871.39,0,46924035.36,56474999.9,0,0,0,0,0,0,0
P005462,SECOND LSI IMPROVEME,66262467.91,0,0,66262467.91,66262467.91,0,0,0,0,0,0,0
P003999,GROUNDWATER DEVT.,18940000,18940000,0,0,0,0,0,0,0,0,0,0
P003999,GROUNDWATER DEVT.,11912748.62,8771066.45,0,3141682.17,3141682.17,0,0,0,0,0,0,0
P003999,GROUNDWATER DEVT.,23147251.38,0,0,23147251.38,23147251.38,3.73E-09,-3.73E-09,0,0,0,0,3.73E-09
P004018,FLORES EARTHQUAKE RE,0,0,0,-1.12E-09,0,-1.12E-09,1.12E-09,0,0,0,0,-1.12E-09
P004018,FLORES EARTHQUAKE RE,2952775.28,1465304.36,0,1487470.92,1487470.92,0,0,0,0,0,0,0
P004018,FLORES EARTHQUAKE RE,39147224.72,1053563.19,0,38093661.53,38093661.53,0,0,0,0,0,0,0
P004169,KWANGJU AND SEOUL SEWERAGE PROJECT,110000000,70703376.05,0,39296623.95,39296623.95,0,0,0,0,0,0,0
P004399,PG-POPULATION AND FAMILY PLANNING,6900000,960546.62,0,5939453.38,5939453.38,0,0,0,0,0,0,0
P008322,TELECOMS,1435000,0,0,1435000,1435000,0,0,0,0,0,0,0
P008322,TELECOMS,7266934.99,0,0,7382478.74,7687588.33,0,0,0,0,0,0,0
P008322,TELECOMS,21298065.01,1350441.72,0,19947623.29,19947623.29,0,0,0,0,0,0,0
P008771,TRANSPORT,120000000,0,0,120000000,120000000,0,0,0,0,0,0,0
P006952,SAL III,100000000,100000000,0,0,0,0,0,0,0,0,0,0
P008047,PRITZA. ADJ.,0,0,0,-9.31E-10,0,-9.31E-10,9.31E-10,0,0,0,0,-9.31E-10
P008047,PRITZA. ADJ.,100000000,0,0,100000000,100000000,0,0,0,0,0,0,0
P008047,PRITZA. ADJ.,150000000,0,0,150000000,150000000,0,0,0,0,0,0,0
P008495,PENSION ADM & HEALTH,0,0,0,0,0,0,0,0,0,0,0,0
P008495,PENSION ADM & HEALTH,114800519.4,96976518.93,0,16291996.3,19157693.06,0,0,0,0,0,0,0
P008495,PENSION ADM & HEALTH,17199480.61,0,0,17199480.61,17199480.61,0,0,0,0,0,0,0
P008484,HEALTH SERVS & MGMT,0,0,0,-6.98E-10,0,-6.98E-10,6.98E-10,0,0,0,0,-6.98E-10
P008484,HEALTH SERVS & MGMT,69025659.42,54076051.5,0,13667986.91,14734379.98,0,0,0,0,0,0,0
P008484,HEALTH SERVS & MGMT,21974340.58,0,0,21974340.58,21974340.58,0,0,0,0,0,0,0
P004796,DISTRIB SYS & EGY E,109000000,4300752.9,0,104699247.1,104699247.1,0,0,0,0,0,0,0
P008589,EFSAL,450000000,125052703,0,324947297,324947297,0,0,0,0,0,0,0
P008583,ASAL,300000000,0,0,300000000,300000000,0,0,0,0,0,0,0
P005725,TN-SECOND FORESTRY DEVELOPMENT,0,0,0,-7.28E-11,0,-7.28E-11,7.28E-11,0,0,0,0,-7.28E-11
P005725,TN-SECOND FORESTRY DEVELOPMENT,54610147.95,21703111.5,-0.01,28236758.67,34583487.15,0,0,0,0,0,0,-0.01
